init_node,term_node,capacity,length,free_flow_time,b,power,speed,toll,link_type,edge_type,station_group,source_init_node,source_term_node,init_depth_mm,term_depth_mm,edge_depth_mm,charging_related,flood_affected,retain_in_flood_network
10716,9653,900.0,0.8,1.2,0.15,4,40.0,0.0,1,road_original,,10716,9653,63.5,63.5,63.5,False,True,True
10716,10717,720.0,1.01,1.515,0.15,4,40.0,0.0,1,road_original,,10716,10717,63.5,63.5,63.5,False,True,True
10716,10722,1440.0,1.0,1.333,0.15,4,42.0,0.0,1,road_original,,10716,10722,63.5,63.5,63.5,False,True,True
10717,485,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10717,485,63.5,63.5,63.5,False,True,True
10717,2601,2520.0,0.3,0.45,0.15,4,38.0,0.0,1,road_original,,10717,2601,63.5,63.5,63.5,False,True,True
10717,10711,720.0,1.04,1.56,0.15,4,36.0,0.0,1,road_original,,10717,10711,63.5,63.5,63.5,False,True,True
10717,10716,720.0,1.01,1.515,0.15,4,40.0,0.0,1,road_original,,10717,10716,63.5,63.5,63.5,False,True,True
10717,10723,720.0,1.0,1.5,0.15,4,40.0,0.0,1,road_original,,10717,10723,63.5,63.5,63.5,False,True,True
10718,486,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10718,486,63.5,63.5,63.5,False,True,True
10718,2601,2520.0,0.72,1.08,0.15,4,38.0,0.0,1,road_original,,10718,2601,63.5,63.5,63.5,False,True,True
10718,2606,2520.0,0.35,0.6,0.15,4,32.0,0.0,1,road_original,,10718,2606,63.5,63.5,63.5,False,True,True
10718,2607,2520.0,0.5,0.75,0.15,4,36.0,0.0,1,road_original,,10718,2607,63.5,63.5,63.5,False,True,True
10718,2609,2520.0,0.15,0.225,0.15,4,36.0,0.0,1,road_original,,10718,2609,63.5,63.5,63.5,False,True,True
10719,487,100000.0,0.49,0.0,0.15,4,25.0,0.0,3,road_original,,10719,487,31.75,31.75,31.75,False,True,True
10719,1834,810.0,1.0,1.5,0.15,4,40.0,0.0,1,road_original,,10719,1834,31.75,31.75,31.75,False,True,True
10719,1837,360.0,0.5,1.2,0.15,4,25.0,0.0,1,road_original,,10719,1837,31.75,44.45,38.1,False,True,True
10719,2724,711.0,0.19,0.326,0.15,4,35.0,0.0,1,road_original,,10719,2724,31.75,31.75,31.75,False,True,True
10720,488,100000.0,0.54,0.0,0.15,4,25.0,0.0,3,road_original,,10720,488,44.45,44.45,44.45,False,True,True
10720,2723,810.0,0.15,0.257,0.15,4,35.0,0.0,1,road_original,,10720,2723,44.45,44.45,44.45,False,True,True
10720,10721,450.0,1.01,1.515,0.15,4,36.0,0.0,1,road_original,,10720,10721,44.45,63.5,53.975,False,True,True
10720,10725,900.0,1.12,1.68,0.15,4,40.0,0.0,1,road_original,,10720,10725,44.45,44.45,44.45,False,True,True
10721,489,100000.0,0.53,0.0,0.15,4,25.0,0.0,3,road_original,,10721,489,63.5,63.5,63.5,False,True,True
10721,2345,810.0,1.0,1.5,0.15,4,40.0,0.0,1,road_original,,10721,2345,63.5,44.45,53.975,False,True,True
10721,9654,2520.0,1.0,1.5,0.15,4,38.0,0.0,1,road_original,,10721,9654,63.5,44.45,53.975,False,True,True
10721,10720,810.0,1.01,1.515,0.15,4,36.0,0.0,1,road_original,,10721,10720,63.5,44.45,53.975,False,True,True
10721,10722,720.0,0.99,1.485,0.15,4,36.0,0.0,1,road_original,,10721,10722,63.5,63.5,63.5,False,True,True
10722,490,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10722,490,63.5,63.5,63.5,False,True,True
10722,10716,1440.0,1.0,1.333,0.15,4,42.0,0.0,1,road_original,,10722,10716,63.5,63.5,63.5,False,True,True
10722,10721,450.0,0.99,1.485,0.15,4,36.0,0.0,1,road_original,,10722,10721,63.5,63.5,63.5,False,True,True
10722,10723,1440.0,1.02,1.53,0.15,4,38.0,0.0,1,road_original,,10722,10723,63.5,63.5,63.5,False,True,True
10722,10726,1440.0,1.0,1.333,0.15,4,42.0,0.0,1,road_original,,10722,10726,63.5,63.5,63.5,False,True,True
10723,491,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10723,491,63.5,63.5,63.5,False,True,True
10723,2608,2520.0,0.75,1.125,0.15,4,38.0,0.0,1,road_original,,10723,2608,63.5,63.5,63.5,False,True,True
10723,10717,720.0,1.0,1.5,0.15,4,40.0,0.0,1,road_original,,10723,10717,63.5,63.5,63.5,False,True,True
10723,10722,1440.0,1.02,1.53,0.15,4,38.0,0.0,1,road_original,,10723,10722,63.5,63.5,63.5,False,True,True
10723,10727,1880.0,1.0,1.333,0.15,4,42.0,0.0,1,road_original,,10723,10727,63.5,63.5,63.5,False,True,True
10724,492,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10724,492,63.5,63.5,63.5,False,True,True
10724,1856,1400.0,1.04,1.56,0.15,4,38.0,0.0,1,road_original,,10724,1856,63.5,63.5,63.5,False,True,True
10724,2606,2520.0,0.51,0.874,0.15,4,32.0,0.0,1,road_original,,10724,2606,63.5,63.5,63.5,False,True,True
10724,2721,1440.0,0.64,0.96,0.15,4,36.0,0.0,1,road_original,,10724,2721,63.5,63.5,63.5,False,True,True
10725,493,100000.0,1.04,0.0,0.15,4,25.0,0.0,3,road_original,,10725,493,44.45,44.45,44.45,False,True,True
10725,2214,810.0,1.0,1.5,0.15,4,40.0,0.0,1,road_original,,10725,2214,44.45,44.45,44.45,False,True,True
10725,2345,630.0,0.99,1.98,0.15,4,27.0,0.0,1,road_original,,10725,2345,44.45,44.45,44.45,False,True,True
10725,9658,600.0,0.87,1.74,0.15,4,27.0,0.0,1,road_original,,10725,9658,44.45,31.75,38.1,False,True,True
10725,10720,810.0,1.12,1.68,0.15,4,40.0,0.0,1,road_original,,10725,10720,44.45,44.45,44.45,False,True,True
10726,494,100000.0,1.0,0.0,0.15,4,25.0,0.0,3,road_original,,10726,494,63.5,63.5,63.5,False,True,True
10726,2226,1440.0,1.01,1.212,0.15,4,47.0,0.0,1,road_original,,10726,2226,63.5,63.5,63.5,False,True,True
10726,2345,810.0,1.0,1.5,0.15,4,40.0,0.0,1,road_original,,10726,2345,63.5,44.45,53.975,False,True,True
10726,10722,1440.0,1.0,1.333,0.15,4,42.0,0.0,1,road_original,,10726,10722,63.5,63.5,63.5,False,True,True
10726,10727,450.0,1.0,2.0,0.15,4,27.0,0.0,1,road_original,,10726,10727,63.5,63.5,63.5,False,True,True
10727,495,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10727,495,63.5,63.5,63.5,False,True,True
10727,1914,1360.0,1.02,1.36,0.15,4,42.0,0.0,1,road_original,,10727,1914,63.5,63.5,63.5,False,True,True
10727,1916,450.0,1.01,2.02,0.15,4,27.0,0.0,1,road_original,,10727,1916,63.5,63.5,63.5,False,True,True
10727,10723,1360.0,1.0,1.333,0.15,4,42.0,0.0,1,road_original,,10727,10723,63.5,63.5,63.5,False,True,True
10727,10726,450.0,1.0,2.0,0.15,4,27.0,0.0,1,road_original,,10727,10726,63.5,63.5,63.5,False,True,True
10728,496,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10728,496,63.5,63.5,63.5,False,True,True
10728,1856,1400.0,0.21,0.315,0.15,4,38.0,0.0,1,road_original,,10728,1856,63.5,63.5,63.5,False,True,True
10728,1917,1920.0,0.86,1.147,0.15,4,42.0,0.0,1,road_original,,10728,1917,63.5,63.5,63.5,False,True,True
10728,2720,2060.0,0.43,0.645,0.15,4,38.0,0.0,1,road_original,,10728,2720,63.5,63.5,63.5,False,True,True
10729,497,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10729,497,63.5,63.5,63.5,False,True,True
10729,1914,720.0,0.73,1.095,0.15,4,40.0,0.0,1,road_original,,10729,1914,63.5,63.5,63.5,False,True,True
10729,1920,810.0,0.28,0.48,0.15,4,35.0,0.0,1,road_original,,10729,1920,63.5,63.5,63.5,False,True,True
10729,10730,1400.0,0.61,0.915,0.15,4,39.0,0.0,1,road_original,,10729,10730,63.5,63.5,63.5,False,True,True
10729,10733,1400.0,0.55,0.825,0.15,4,40.0,0.0,1,road_original,,10729,10733,63.5,63.5,63.5,False,True,True
10730,498,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10730,498,63.5,63.5,63.5,False,True,True
10730,1916,1980.0,0.46,0.69,0.15,4,38.0,0.0,1,road_original,,10730,1916,63.5,63.5,63.5,False,True,True
10730,1917,1920.0,0.51,1.02,0.15,4,28.0,0.0,1,road_original,,10730,1917,63.5,63.5,63.5,False,True,True
10730,1920,810.0,0.55,0.943,0.15,4,35.0,0.0,1,road_original,,10730,1920,63.5,63.5,63.5,False,True,True
10730,10729,1400.0,0.61,0.915,0.15,4,39.0,0.0,1,road_original,,10730,10729,63.5,63.5,63.5,False,True,True
10731,499,100000.0,1.0,0.0,0.15,4,25.0,0.0,3,road_original,,10731,499,44.45,44.45,44.45,False,True,True
10731,1907,1440.0,1.0,1.2,0.15,4,47.0,0.0,1,road_original,,10731,1907,44.45,31.75,38.1,False,True,True
10731,2214,810.0,1.54,2.053,0.15,4,42.0,0.0,1,road_original,,10731,2214,44.45,44.45,44.45,False,True,True
10731,2359,1440.0,1.0,1.2,0.15,4,47.0,0.0,1,road_original,,10731,2359,44.45,44.45,44.45,False,True,True
10731,10738,810.0,1.52,2.28,0.15,4,40.0,0.0,1,road_original,,10731,10738,44.45,31.75,38.1,False,True,True
10732,505,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10732,505,44.45,63.5,53.975,False,True,True
10732,1912,2160.0,1.0,1.5,0.15,4,38.0,0.0,1,road_original,,10732,1912,44.45,63.5,53.975,False,True,True
10732,2226,1440.0,1.51,1.812,0.15,4,47.0,0.0,1,road_original,,10732,2226,44.45,63.5,53.975,False,True,True
10732,6689,2700.0,0.32,0.48,0.15,4,38.0,0.0,1,road_original,,10732,6689,44.45,44.45,44.45,False,True,True
10732,10740,1440.0,1.52,1.824,0.15,4,47.0,0.0,1,road_original,,10732,10740,44.45,63.5,53.975,False,True,True
10733,502,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10733,502,63.5,63.5,63.5,False,True,True
10733,1912,1400.0,1.15,1.38,0.15,4,47.0,0.0,1,road_original,,10733,1912,63.5,63.5,63.5,False,True,True
10733,1913,810.0,0.49,0.84,0.15,4,33.0,0.0,1,road_original,,10733,1913,63.5,63.5,63.5,False,True,True
10733,1922,1080.0,0.52,0.891,0.15,4,33.0,0.0,1,road_original,,10733,1922,63.5,63.5,63.5,False,True,True
10733,10729,1400.0,0.55,0.825,0.15,4,40.0,0.0,1,road_original,,10733,10729,63.5,63.5,63.5,False,True,True
10734,503,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10734,503,63.5,63.5,63.5,False,True,True
10734,1922,540.0,0.34,0.68,0.15,4,29.0,0.0,1,road_original,,10734,1922,63.5,63.5,63.5,False,True,True
10734,1923,810.0,0.73,1.095,0.15,4,36.0,0.0,1,road_original,,10734,1923,63.5,63.5,63.5,False,True,True
10735,506,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10735,506,63.5,63.5,63.5,False,True,True
10735,1912,2160.0,0.5,0.857,0.15,4,32.0,0.0,1,road_original,,10735,1912,63.5,63.5,63.5,False,True,True
10735,1923,2430.0,0.2,0.3,0.15,4,36.0,0.0,1,road_original,,10735,1923,63.5,63.5,63.5,False,True,True
10735,9660,549.0,0.49,1.176,0.15,4,25.0,0.0,1,road_original,,10735,9660,63.5,63.5,63.5,False,True,True
10736,507,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10736,507,63.5,63.5,63.5,False,True,True
10736,2680,2430.0,0.8,1.371,0.15,4,34.0,0.0,1,road_original,,10736,2680,63.5,63.5,63.5,False,True,True
10736,10490,810.0,1.0,1.5,0.15,4,36.0,0.0,1,road_original,,10736,10490,63.5,63.5,63.5,False,True,True
10736,10494,1440.0,1.01,1.731,0.15,4,35.0,0.0,1,road_original,,10736,10494,63.5,63.5,63.5,False,True,True
10736,10742,1540.0,1.0,1.714,0.15,4,34.0,0.0,1,road_original,,10736,10742,63.5,63.5,63.5,False,True,True
10737,508,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10737,508,31.75,31.75,31.75,False,True,True
10737,1967,770.0,0.11,0.165,0.15,4,38.0,0.0,1,road_original,,10737,1967,31.75,31.75,31.75,False,True,True
10737,2355,1080.0,1.0,1.714,0.15,4,35.0,0.0,1,road_original,,10737,2355,31.75,31.75,31.75,False,True,True
10737,7306,450.0,1.0,2.0,0.15,4,30.0,0.0,1,road_original,,10737,7306,31.75,31.75,31.75,False,True,True
10737,10738,810.0,1.0,1.333,0.15,4,42.0,0.0,1,road_original,,10737,10738,31.75,31.75,31.75,False,True,True
10738,509,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10738,509,31.75,31.75,31.75,False,True,True
10738,2356,810.0,1.03,1.545,0.15,4,39.0,0.0,1,road_original,,10738,2356,31.75,31.75,31.75,False,True,True
10738,10731,720.0,1.52,2.28,0.15,4,40.0,0.0,1,road_original,,10738,10731,31.75,44.45,38.1,False,True,True
10738,10737,810.0,1.0,1.333,0.15,4,42.0,0.0,1,road_original,,10738,10737,31.75,31.75,31.75,False,True,True
10738,10739,810.0,1.0,1.333,0.15,4,42.0,0.0,1,road_original,,10738,10739,31.75,44.45,38.1,False,True,True
10739,510,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10739,510,44.45,44.45,44.45,False,True,True
10739,2359,680.0,1.52,2.027,0.15,4,42.0,0.0,1,road_original,,10739,2359,44.45,44.45,44.45,False,True,True
10739,10738,810.0,1.0,1.333,0.15,4,42.0,0.0,1,road_original,,10739,10738,44.45,31.75,38.1,False,True,True
10739,10740,1400.0,1.0,1.333,0.15,4,45.0,0.0,1,road_original,,10739,10740,44.45,63.5,53.975,False,True,True
10740,511,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,10740,511,63.5,63.5,63.5,False,True,True
10740,1970,1440.0,1.0,1.333,0.15,4,45.0,0.0,1,road_original,,10740,1970,63.5,63.5,63.5,False,True,True
10740,2357,1620.0,1.0,1.333,0.15,4,45.0,0.0,1,road_original,,10740,2357,63.5,63.5,63.5,False,True,True
10740,10732,1440.0,1.52,1.824,0.15,4,47.0,0.0,1,road_original,,10740,10732,63.5,44.45,53.975,False,True,True
10740,10739,1580.0,1.0,1.333,0.15,4,45.0,0.0,1,road_original,,10740,10739,63.5,44.45,53.975,False,True,True
10741,512,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10741,512,63.5,63.5,63.5,False,True,True
10741,2411,1260.0,0.9,1.35,0.15,4,36.0,0.0,1,road_original,,10741,2411,63.5,63.5,63.5,False,True,True
10741,5023,2160.0,0.26,0.39,0.15,4,39.0,0.0,1,road_original,,10741,5023,63.5,63.5,63.5,False,True,True
10741,10748,1980.0,0.99,1.32,0.15,4,45.0,0.0,1,road_original,,10741,10748,63.5,44.45,53.975,False,True,True
10742,513,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10742,513,63.5,63.5,63.5,False,True,True
10742,5025,2440.0,0.5,0.857,0.15,4,32.0,0.0,1,road_original,,10742,5025,63.5,63.5,63.5,False,True,True
10742,5026,1260.0,1.53,2.295,0.15,4,38.0,0.0,1,road_original,,10742,5026,63.5,44.45,53.975,False,True,True
10742,10736,1360.0,1.0,1.714,0.15,4,34.0,0.0,1,road_original,,10742,10736,63.5,63.5,63.5,False,True,True
10743,514,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,10743,514,31.75,31.75,31.75,False,True,True
10743,2355,1080.0,0.1,0.15,0.15,4,38.0,0.0,1,road_original,,10743,2355,31.75,31.75,31.75,False,True,True
10743,2356,810.0,0.88,1.173,0.15,4,42.0,0.0,1,road_original,,10743,2356,31.75,31.75,31.75,False,True,True
10743,5237,630.0,0.97,1.94,0.15,4,30.0,0.0,1,road_original,,10743,5237,31.75,44.45,38.1,False,True,True
10744,515,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,10744,515,31.75,31.75,31.75,False,True,True
10744,2356,810.0,0.12,0.18,0.15,4,38.0,0.0,1,road_original,,10744,2356,31.75,31.75,31.75,False,True,True
10744,10745,790.0,1.05,1.4,0.15,4,42.0,0.0,1,road_original,,10744,10745,31.75,44.45,38.1,False,True,True
10744,11641,770.0,0.95,1.267,0.15,4,42.0,0.0,1,road_original,,10744,11641,31.75,63.5,47.625,False,True,True
10745,516,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10745,516,44.45,44.45,44.45,False,True,True
10745,2357,810.0,0.85,1.275,0.15,4,40.0,0.0,1,road_original,,10745,2357,44.45,63.5,53.975,False,True,True
10745,5610,770.0,0.94,1.253,0.15,4,42.0,0.0,1,road_original,,10745,5610,44.45,63.5,53.975,False,True,True
10745,10744,790.0,1.05,1.4,0.15,4,42.0,0.0,1,road_original,,10745,10744,44.45,31.75,38.1,False,True,True
10746,517,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,10746,517,44.45,44.45,44.45,False,True,True
10746,1970,1440.0,1.03,1.373,0.15,4,42.0,0.0,1,road_original,,10746,1970,44.45,63.5,53.975,False,True,True
10746,5612,1400.0,0.99,1.32,0.15,4,45.0,0.0,1,road_original,,10746,5612,44.45,63.5,53.975,False,True,True
10747,518,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,10747,518,44.45,44.45,44.45,False,True,True
10747,5023,430.0,1.01,2.02,0.15,4,27.0,0.0,1,road_original,,10747,5023,44.45,63.5,53.975,False,True,True
10747,5613,770.0,1.01,1.515,0.15,4,36.0,0.0,1,road_original,,10747,5613,44.45,44.45,44.45,False,True,True
10748,519,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,10748,519,44.45,44.45,44.45,False,True,True
10748,2681,340.0,0.41,0.984,0.15,4,25.0,0.0,1,road_original,,10748,2681,44.45,44.45,44.45,False,True,True
10748,2682,2520.0,0.44,0.66,0.15,4,39.0,0.0,1,road_original,,10748,2682,44.45,44.45,44.45,False,True,True
10748,5788,860.0,0.66,1.32,0.15,4,27.0,0.0,1,road_original,,10748,5788,44.45,44.45,44.45,False,True,True
10748,10741,1620.0,0.99,1.32,0.15,4,45.0,0.0,1,road_original,,10748,10741,44.45,63.5,53.975,False,True,True
10749,526,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10749,526,44.45,44.45,44.45,False,True,True
10749,10918,720.0,0.76,1.14,0.15,4,36.0,0.0,1,road_original,,10749,10918,44.45,63.5,53.975,False,True,True
10749,10919,810.0,1.08,1.851,0.15,4,32.0,0.0,1,road_original,,10749,10919,44.45,44.45,44.45,False,True,True
10749,11190,1540.0,0.69,1.035,0.15,4,36.0,0.0,1,road_original,,10749,11190,44.45,44.45,44.45,False,True,True
10750,522,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10750,522,63.5,63.5,63.5,False,True,True
10750,8881,2520.0,0.92,1.227,0.15,4,42.0,0.0,1,road_original,,10750,8881,63.5,63.5,63.5,False,True,True
10750,9674,1080.0,0.55,0.943,0.15,4,33.0,0.0,1,road_original,,10750,9674,63.5,63.5,63.5,False,True,True
10750,10754,720.0,0.77,1.155,0.15,4,36.0,0.0,1,road_original,,10750,10754,63.5,63.5,63.5,False,True,True
10750,10925,1440.0,0.48,0.72,0.15,4,38.0,0.0,1,road_original,,10750,10925,63.5,63.5,63.5,False,True,True
10751,523,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10751,523,63.5,63.5,63.5,False,True,True
10751,7636,1800.0,0.45,0.675,0.15,4,36.0,0.0,1,road_original,,10751,7636,63.5,63.5,63.5,False,True,True
10751,8881,2520.0,0.3,0.45,0.15,4,38.0,0.0,1,road_original,,10751,8881,63.5,63.5,63.5,False,True,True
10751,10752,2160.0,0.84,1.12,0.15,4,42.0,0.0,1,road_original,,10751,10752,63.5,63.5,63.5,False,True,True
10751,10755,1440.0,0.5,0.75,0.15,4,36.0,0.0,1,road_original,,10751,10755,63.5,63.5,63.5,False,True,True
10752,524,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10752,524,63.5,63.5,63.5,False,True,True
10752,8581,2160.0,0.25,0.375,0.15,4,38.0,0.0,1,road_original,,10752,8581,63.5,63.5,63.5,False,True,True
10752,8621,770.0,0.08,0.16,0.15,4,29.0,0.0,1,road_original,,10752,8621,63.5,63.5,63.5,False,True,True
10752,10751,1440.0,0.84,1.12,0.15,4,42.0,0.0,1,road_original,,10752,10751,63.5,63.5,63.5,False,True,True
10753,525,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10753,525,63.5,63.5,63.5,False,True,True
10753,8878,410.0,0.62,1.488,0.15,4,25.0,0.0,1,road_original,,10753,8878,63.5,63.5,63.5,False,True,True
10753,9035,1880.0,0.55,0.825,0.15,4,36.0,0.0,1,road_original,,10753,9035,63.5,88.9,76.2,False,True,True
10753,10499,2060.0,0.55,0.825,0.15,4,36.0,0.0,1,road_original,,10753,10499,63.5,,63.5,False,True,True
10754,528,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10754,528,63.5,63.5,63.5,False,True,True
10754,9062,1080.0,1.02,1.749,0.15,4,32.0,0.0,1,road_original,,10754,9062,63.5,63.5,63.5,False,True,True
10754,10750,720.0,0.77,1.155,0.15,4,36.0,0.0,1,road_original,,10754,10750,63.5,63.5,63.5,False,True,True
10754,10759,1440.0,0.76,1.14,0.15,4,38.0,0.0,1,road_original,,10754,10759,63.5,44.45,53.975,False,True,True
10754,10919,450.0,0.5,1.0,0.15,4,29.0,0.0,1,road_original,,10754,10919,63.5,44.45,53.975,False,True,True
10755,529,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10755,529,63.5,63.5,63.5,False,True,True
10755,8621,810.0,0.63,1.26,0.15,4,29.0,0.0,1,road_original,,10755,8621,63.5,63.5,63.5,False,True,True
10755,8629,2520.0,0.45,0.771,0.15,4,32.0,0.0,1,road_original,,10755,8629,63.5,63.5,63.5,False,True,True
10755,9063,2520.0,0.45,0.675,0.15,4,36.0,0.0,1,road_original,,10755,9063,63.5,63.5,63.5,False,True,True
10755,10751,1440.0,0.5,0.75,0.15,4,36.0,0.0,1,road_original,,10755,10751,63.5,63.5,63.5,False,True,True
10756,530,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10756,530,63.5,63.5,63.5,False,True,True
10756,8879,900.0,0.74,1.48,0.15,4,29.0,0.0,1,road_original,,10756,8879,63.5,63.5,63.5,False,True,True
10756,8880,360.0,0.48,1.152,0.15,4,25.0,0.0,1,road_original,,10756,8880,63.5,63.5,63.5,False,True,True
10756,10762,510.0,0.9,1.8,0.15,4,27.0,0.0,1,road_original,,10756,10762,63.5,63.5,63.5,False,True,True
10757,531,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10757,531,63.5,63.5,63.5,False,True,True
10757,9028,1440.0,0.25,0.375,0.15,4,38.0,0.0,1,road_original,,10757,9028,63.5,63.5,63.5,False,True,True
10757,9065,1080.0,0.78,1.337,0.15,4,32.0,0.0,1,road_original,,10757,9065,63.5,63.5,63.5,False,True,True
10757,9067,1050.0,1.46,1.947,0.15,4,42.0,0.0,1,road_original,,10757,9067,63.5,63.5,63.5,False,True,True
10758,538,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,10758,538,44.45,44.45,44.45,False,True,True
10758,8235,1720.0,0.45,0.675,0.15,4,38.0,0.0,1,road_original,,10758,8235,44.45,44.45,44.45,False,True,True
10758,9060,1360.0,0.71,0.947,0.15,4,42.0,0.0,1,road_original,,10758,9060,44.45,44.45,44.45,False,True,True
10758,9093,2160.0,0.69,1.035,0.15,4,36.0,0.0,1,road_original,,10758,9093,44.45,44.45,44.45,False,True,True
10758,11190,1620.0,0.57,0.855,0.15,4,38.0,0.0,1,road_original,,10758,11190,44.45,44.45,44.45,False,True,True
10759,534,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10759,534,44.45,44.45,44.45,False,True,True
10759,10754,1440.0,0.76,1.14,0.15,4,38.0,0.0,1,road_original,,10759,10754,44.45,63.5,53.975,False,True,True
10759,10760,720.0,0.99,1.697,0.15,4,32.0,0.0,1,road_original,,10759,10760,44.45,63.5,53.975,False,True,True
10759,10763,720.0,0.75,1.125,0.15,4,36.0,0.0,1,road_original,,10759,10763,44.45,44.45,44.45,False,True,True
10759,11192,450.0,0.5,1.0,0.15,4,29.0,0.0,1,road_original,,10759,11192,44.45,44.45,44.45,False,True,True
10760,535,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10760,535,63.5,63.5,63.5,False,True,True
10760,9061,1620.0,0.76,1.303,0.15,4,34.0,0.0,1,road_original,,10760,9061,63.5,44.45,53.975,False,True,True
10760,9062,1080.0,0.74,1.269,0.15,4,32.0,0.0,1,road_original,,10760,9062,63.5,63.5,63.5,False,True,True
10760,10759,720.0,0.99,1.697,0.15,4,32.0,0.0,1,road_original,,10760,10759,63.5,44.45,53.975,False,True,True
10760,10761,430.0,1.15,1.971,0.15,4,32.0,0.0,1,road_original,,10760,10761,63.5,63.5,63.5,False,True,True
10761,536,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10761,536,63.5,63.5,63.5,False,True,True
10761,8880,2520.0,0.6,0.9,0.15,4,38.0,0.0,1,road_original,,10761,8880,63.5,63.5,63.5,False,True,True
10761,10760,430.0,1.15,1.971,0.15,4,32.0,0.0,1,road_original,,10761,10760,63.5,63.5,63.5,False,True,True
10761,10765,1440.0,0.88,1.173,0.15,4,42.0,0.0,1,road_original,,10761,10765,63.5,63.5,63.5,False,True,True
10762,537,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10762,537,63.5,63.5,63.5,False,True,True
10762,9064,810.0,1.1,1.886,0.15,4,32.0,0.0,1,road_original,,10762,9064,63.5,63.5,63.5,False,True,True
10762,9065,540.0,0.19,0.38,0.15,4,29.0,0.0,1,road_original,,10762,9065,63.5,63.5,63.5,False,True,True
10762,10756,860.0,0.9,1.8,0.15,4,27.0,0.0,1,road_original,,10762,10756,63.5,63.5,63.5,False,True,True
10763,540,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,10763,540,44.45,44.45,44.45,False,True,True
10763,9061,1540.0,0.99,1.32,0.15,4,42.0,0.0,1,road_original,,10763,9061,44.45,44.45,44.45,False,True,True
10763,9096,1080.0,1.28,1.92,0.15,4,38.0,0.0,1,road_original,,10763,9096,44.45,44.45,44.45,False,True,True
10763,10759,720.0,0.75,1.125,0.15,4,36.0,0.0,1,road_original,,10763,10759,44.45,44.45,44.45,False,True,True
