node,x,y,zipcode,level2,dcfc,rainfall_class_in,rainfall_estimate_in,rainfall_estimate_mm,node_type,charging_group,retain_in_flood_network,flood_affected_node
12593,637800.0,1868500.0,60501,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12594,636400.0,1869300.0,60534,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12595,550700.0,1864500.0,60563,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12596,550500.0,1858500.0,60540,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12597,517258.0,1951600.0,60120,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12598,570500.0,1867100.0,60532,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12599,685200.0,1884200.0,60608,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12600,570600.0,1865800.0,60532,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12601,570600.0,1864700.0,60532,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12602,526400.0,1949300.0,60120,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12603,577900.0,1859500.0,60516,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12604,580700.0,1864200.0,60515,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12605,517600.0,1949400.0,60120,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12606,588100.0,1866700.0,60515,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12607,523495.0,1949400.0,60120,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12608,588500.0,1860000.0,60516,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12609,515100.0,1942700.0,60177,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12610,517700.0,1940400.0,60177,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12611,517700.0,1940100.0,60177,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12612,511700.0,1940100.0,60177,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12613,605400.0,1860500.0,60514,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12614,685700.0,1884200.0,60608,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12615,608300.0,1865900.0,60521,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12616,610800.0,1866000.0,60521,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
12617,511500.0,1940400.0,60177,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12618,504800.0,1933700.0,60177,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12619,491700.0,1931600.0,60175,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12620,495400.0,1931600.0,60177,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12621,498000.0,1931400.0,60177,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12622,491700.0,1926300.0,60175,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12623,495900.0,1926700.0,60175,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12624,621500.0,1864000.0,60525,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12625,624000.0,1865700.0,60525,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12626,624000.0,1866400.0,60525,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12627,625100.0,1866400.0,60525,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12628,624200.0,1860600.0,60525,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12629,497900.0,1925400.0,60175,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12630,504300.0,1924600.0,60174,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12631,491900.0,1915600.0,60175,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
12632,497800.0,1919000.0,60174,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12633,573800.0,1846200.0,60517,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
12634,503400.0,1919100.0,60174,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12635,598100.0,1851400.0,60561,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12636,615600.0,1855200.0,60527,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12637,605900.0,1855600.0,60527,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12638,493300.0,1914900.0,60175,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12639,619100.0,1855000.0,60527,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12640,619100.0,1857500.0,60525,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12641,630900.0,1850200.0,60458,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12642,631300.0,1849400.0,60458,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12643,498100.0,1912800.0,60174,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
12644,486100.0,1907700.0,60134,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
12645,492900.0,1907100.0,60134,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
12646,492600.0,1911000.0,60134,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
12647,493400.0,1910900.0,60134,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
12648,582000.0,1842700.0,60517,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12649,708900.0,1847600.0,60617,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12650,495900.0,1910800.0,60134,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
12651,498100.0,1910700.0,60174,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
12652,502400.0,1910700.0,60174,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12653,553600.0,1864500.0,60540,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
12654,616000.0,1855200.0,60527,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12655,504500.0,1910900.0,60174,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12656,605900.0,1836900.0,60527,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12657,606300.0,1841800.0,60527,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12658,614200.0,1842200.0,60527,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12659,498100.0,1907400.0,60134,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
12660,624500.0,1845200.0,60480,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12661,624800.0,1839700.0,60480,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12662,505300.0,1909300.0,60174,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12663,504800.0,1909100.0,60174,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12664,515200.0,1934600.0,60177,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12665,517900.0,1933600.0,60184,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12666,513800.0,1924900.0,60184,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12667,518400.0,1927800.0,60184,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12668,506900.0,1919700.0,60174,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12669,514900.0,1920200.0,60174,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12670,651100.0,1840800.0,60415,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12671,512800.0,1913600.0,60174,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12672,656400.0,1840900.0,60453,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12673,506600.0,1911300.0,60174,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12674,511300.0,1910300.0,60174,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12675,515000.0,1908900.0,60174,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12676,619500.0,1855600.0,60525,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12677,553400.0,1862600.0,60540,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12678,507200.0,1911400.0,60174,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12679,667000.0,1841200.0,60456,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12680,667200.0,1835900.0,60655,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12681,669900.0,1836000.0,60655,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12682,515700.0,1913800.0,60174,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12683,672300.0,1844000.0,60805,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12684,672300.0,1841300.0,60805,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12685,518800.0,1913800.0,60174,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12686,675300.0,1836100.0,60655,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12687,677900.0,1836200.0,60655,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12688,677800.0,1838900.0,60805,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12689,492800.0,1905100.0,60134,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
12690,498000.0,1905200.0,60134,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
12691,677600.0,1844100.0,60805,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12692,500500.0,1905200.0,60134,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
12693,682900.0,1844300.0,60620,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12694,681300.0,1841500.0,60643,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12695,683000.0,1841600.0,60643,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12696,498000.0,1899900.0,60134,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
12697,680900.0,1836300.0,60643,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12698,684800.0,1836400.0,60643,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12699,685800.0,1836400.0,60643,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12700,688500.0,1836400.0,60643,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12701,685600.0,1839000.0,60643,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12702,688400.0,1839100.0,60643,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12703,685700.0,1841700.0,60643,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12704,686300.0,1841700.0,60643,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12705,688300.0,1841800.0,60643,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12706,504100.0,1902100.0,60134,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12707,687000.0,1844400.0,60620,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12708,504800.0,1902100.0,60134,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12709,693600.0,1844500.0,60620,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12710,693700.0,1841900.0,60628,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12711,492700.0,1899700.0,60134,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
12712,699000.0,1842000.0,60628,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12713,680800.0,1900400.0,60612,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12714,693800.0,1836600.0,60628,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12715,696400.0,1836700.0,60628,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12716,698500.0,1836700.0,60628,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12717,620400.0,1855200.0,60525,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12718,498900.0,1900000.0,60134,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
12719,503300.0,1900100.0,60134,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
12720,711100.0,1842300.0,60617,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12721,712900.0,1844300.0,60617,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12722,715700.0,1844400.0,60617,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12723,507600.0,1901600.0,60134,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12724,715000.0,1842500.0,60617,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12725,713500.0,1842400.0,60617,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12726,711200.0,1839000.0,60617,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12727,491500.0,1893200.0,60134,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
12728,711300.0,1837100.0,60617,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12729,711300.0,1836400.0,60617,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12730,711300.0,1835100.0,60617,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12731,716600.0,1835100.0,60617,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12732,717500.0,1839000.0,60617,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12733,489700.0,1893700.0,60134,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
12734,571900.0,1827500.0,60440,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
12735,572900.0,1828000.0,60440,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
12736,580700.0,1833690.0,60440,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
12737,579989.0,1834310.0,60440,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
12738,589400.0,1829500.0,60439,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
12739,492700.0,1895800.0,60134,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
12740,608100.0,1833000.0,60439,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12741,490100.0,1886100.0,60539,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
12742,609400.0,1828000.0,60439,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12743,625100.0,1831900.0,60480,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12744,625200.0,1828200.0,60464,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12745,630400.0,1831900.0,60465,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12746,630500.0,1829300.0,60465,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12747,630500.0,1827300.0,60464,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12748,491500.0,1889200.0,60134,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
12749,635600.0,1832100.0,60465,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12750,641000.0,1832300.0,60465,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12751,496200.0,1889300.0,60134,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
12752,643100.0,1829700.0,60482,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12753,646400.0,1830000.0,60482,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12754,646200.0,1833000.0,60482,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12755,651500.0,1830100.0,60482,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12756,656800.0,1830300.0,60415,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12757,680800.0,1900000.0,60612,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12758,684000.0,1903500.0,60642,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12759,667300.0,1833300.0,60655,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12760,667400.0,1830600.0,60655,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
12761,667500.0,1827900.0,60803,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12762,670100.0,1828000.0,60655,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12763,505600.0,1896700.0,60134,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12764,670100.0,1830600.0,60655,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12765,672700.0,1830700.0,60655,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12766,502900.0,1896700.0,60134,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12767,672700.0,1833400.0,60655,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12768,501400.0,1892900.0,60134,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12769,678000.0,1833500.0,60655,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12770,675400.0,1830800.0,60655,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12771,678100.0,1830900.0,60655,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12772,678200.0,1828200.0,60655,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12773,680200.0,1828300.0,60643,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12774,626700.0,1866500.0,60525,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12775,505300.0,1893000.0,60510,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12776,635500.0,1915700.0,60171,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12777,680600.0,1830900.0,60643,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12778,682600.0,1830300.0,60643,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12779,495900.0,1886600.0,60539,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
12780,498000.0,1889400.0,60134,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
12781,685900.0,1833700.0,60643,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12782,500400.0,1889400.0,60510,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12783,686100.0,1831100.0,60643,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12784,688700.0,1831200.0,60643,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12785,683400.0,1828400.0,60643,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
12786,505600.0,1888600.0,60510,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12787,688800.0,1828600.0,60643,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12788,694000.0,1828700.0,60628,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12789,696700.0,1828800.0,60628,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12790,693900.0,1831300.0,60628,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12791,696600.0,1831400.0,60628,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12792,697600.0,1831400.0,60628,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12793,693900.0,1834000.0,60628,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12794,700500.0,1830800.0,60628,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12795,701000.0,1831600.0,60628,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12796,700000.0,1829100.0,60628,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12797,699700.0,1828500.0,60628,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12798,498000.0,1893300.0,60134,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12799,489800.0,1875200.0,60542,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12800,489900.0,1878500.0,60542,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
12801,568000.0,1816700.0,60446,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12802,572600.0,1820700.0,60440,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
12803,590500.0,1823800.0,60439,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12804,591400.0,1824200.0,60439,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12805,498100.0,1886600.0,60539,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
12806,505800.0,1887700.0,60510,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12807,489000.0,1873200.0,60542,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12808,601500.0,1820600.0,60439,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12809,496400.0,1876200.0,60542,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12810,604400.0,1815400.0,60439,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12811,609700.0,1815500.0,60439,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
12812,615100.0,1815700.0,60464,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12813,614800.0,1820900.0,60464,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12814,501600.0,1876300.0,60539,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12815,620300.0,1815800.0,60464,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12816,625600.0,1816000.0,60464,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12817,625400.0,1821200.0,60464,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12818,630600.0,1824000.0,60464,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12819,630700.0,1821400.0,60464,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12820,515200.0,1901000.0,60174,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12821,631000.0,1813500.0,60464,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12822,633500.0,1813600.0,60464,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12823,634500.0,1816200.0,60464,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12824,640200.0,1813700.0,60462,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12825,637800.0,1821600.0,60464,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12826,641200.0,1824400.0,60482,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12827,508900.0,1901300.0,60134,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12828,519500.0,1900000.0,60185,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12829,646800.0,1819300.0,60463,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12830,507200.0,1893800.0,60510,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12831,514600.0,1894700.0,60510,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12832,646900.0,1814000.0,60463,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12833,652000.0,1814200.0,60463,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12834,507800.0,1887800.0,60510,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12835,507400.0,1887800.0,60510,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12836,560000.0,1868300.0,60532,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
12837,667600.0,1825300.0,60803,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12838,508200.0,1887800.0,60510,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12839,509200.0,1885000.0,60510,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
12840,684200.0,1901600.0,60607,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
12841,511900.0,1885000.0,60510,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12842,667800.0,1820000.0,60803,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12843,598100.0,1852300.0,60561,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12844,513900.0,1874300.0,60502,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12845,513200.0,1882300.0,60510,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12846,668000.0,1814600.0,60472,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12847,519300.0,1882000.0,60510,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12848,519200.0,1875200.0,60502,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12849,672900.0,1825400.0,60655,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12850,673000.0,1822800.0,60406,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12851,678300.0,1825600.0,60406,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12852,678300.0,1822900.0,60406,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12853,673100.0,1820100.0,60406,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12854,495500.0,1868600.0,60542,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12855,673200.0,1817500.0,60406,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12856,678500.0,1817600.0,60406,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12857,673300.0,1814800.0,60472,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12858,501500.0,1872500.0,60542,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12859,678500.0,1814900.0,60406,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12860,683800.0,1816700.0,60406,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12861,502300.0,1869100.0,60542,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12862,679000.0,1820300.0,60406,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12863,683700.0,1820400.0,60406,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12864,502700.0,1867200.0,60542,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12865,679800.0,1825600.0,60406,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12866,680700.0,1825700.0,60643,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12867,683500.0,1825800.0,60643,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12868,688800.0,1825800.0,60643,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12869,694200.0,1826000.0,60628,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12870,501100.0,1868000.0,60542,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12871,694200.0,1823300.0,60628,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12872,689000.0,1820600.0,60827,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12873,690300.0,1820600.0,60628,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12874,689000.0,1820200.0,60643,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12875,503700.0,1868300.0,60542,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12876,495500.0,1862700.0,60506,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12877,703400.0,1819000.0,60827,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12878,703300.0,1820200.0,60633,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12879,704300.0,1819600.0,60633,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12880,501100.0,1858800.0,60505,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
12881,498300.0,1856000.0,60506,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
12882,507400.0,1859000.0,60505,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12883,547456.0,1810760.0,60490,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12884,548000.0,1810700.0,60490,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12885,585200.0,1806800.0,60441,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12886,591300.0,1813200.0,60439,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12887,594000.0,1815000.0,60439,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12888,604700.0,1807500.0,60491,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12889,492900.0,1856400.0,60506,0,0,0.5-1.0,0.75,19.05,road_node,,True,True
12890,615300.0,1807800.0,60467,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12891,498200.0,1852200.0,60506,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
12892,629300.0,1808400.0,60462,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
12893,631100.0,1808400.0,60462,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
12894,501300.0,1852200.0,60505,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
