rank_within_available_evaluations,mode,source,repair_cost_usd,budget_remaining_usd,repaired_station_count,repaired_stations,repaired_road_component_count,served_total,served_ev,served_non_ev,finite_system_time_min,physical_in_vehicle_time_min,physical_wait_vehicle_min,physical_service_vehicle_min,charging_entries_period,average_wait_min_per_charging_session,average_service_min_per_charging_session,average_station_delay_min_per_charging_session,unstable_station_entries,potential_total,potential_ev,ev_completion_target,ev_target_shortfall,ev_target_rate,ev_target_feasible,completion_shortfall,completion_rate,completion_feasible,queue_feasible,hard_feasible,feasibility_violation,max_station_utilization,station_utilization_violation,unstable_station_count,nonfinite_wait_station_count
1539,screen,BIHMH gen 60 screen / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3786,1078515.3612064177,19712.551206417524,1058802.81,113904868.63944577,30451270.39202413,83388285.27120271,65312.976218927906,880.5033603820818,94705.24364043036,74.17686196062475,94779.42050239099,83.38738981920875,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.058207513010438,1.0540166073147987,0.054017607314798766,1,1
1540,screen,BIHMH gen 84 screen / swap_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3829,1078515.3612064177,19712.551206417524,1058802.81,113890319.08634722,30416593.905972384,83408423.39174119,65301.78863365109,880.5033603820823,94728.11478600973,74.1641560633162,94802.27894207304,83.40755699914321,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.058463439490472,1.0542715204691704,0.054272520469170416,1,1
1541,screen,BIHMH gen 100 screen / crossover_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3833,1078515.3612064177,19712.551206417524,1058802.81,113884477.3788107,30377433.47470149,83441739.66788818,65304.236221038525,880.503360382082,94765.95254750625,74.16693582259661,94840.11948332885,83.44085383800832,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0588859845758396,1.0546923925124252,0.05469339251242522,1,1
1542,screen,BIHMH gen 77 screen / add_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3833,1078515.3612064177,19712.551206417524,1058802.81,113946612.92753041,30438635.63767298,83442664.80337405,65312.486483379726,880.5033603820824,94767.00323683632,74.17630576110268,94841.17954259743,83.44177106100717,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0588976243615837,1.0547039862111307,0.054704986211130735,1,1
1543,screen,BIHMH gen 99 screen / remove_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3863,1078515.3612064177,19712.551206417524,1058802.81,113926239.6824925,30396434.107554033,83464492.50768203,65313.067256429684,880.503360382082,94791.79326636958,74.17696535319071,94865.97023172278,83.46359985588214,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.059174637144427,1.0549799021783501,0.054980902178350166,1,1
1544,screen,BIHMH gen 79 screen / add_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3821,1078515.3612064177,19712.551206417524,1058802.81,113976583.47867766,30444460.71800318,83466817.2344173,65305.52625717867,880.503360382082,94794.43349108635,74.1684009347111,94868.60189202106,83.46591638833334,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0592040345117364,1.0550091831485335,0.055010183148533565,1,1
1545,screen,BIHMH gen 88 screen / crossover_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3830,1078515.3612064177,19712.551206417524,1058802.81,113941804.6419791,30407171.33911831,83469332.92850478,65300.374356010056,880.5033603820812,94797.29060010007,74.16254984838893,94871.45314994846,83.46842350069878,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.059235850385092,1.0550408730488325,0.05504187304883257,1,1
1546,screen,BIHMH gen 76 screen / swap_fix,44999348.32,651.679999999702,3,C4;C5;C7,3827,1078515.3612064177,19712.551206417524,1058802.81,113969712.37663618,30434155.971592538,83470235.75626369,65320.64877995459,880.5033603820814,94798.31595423215,74.18557579565586,94872.5015300278,83.46934598054791,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0592475568815614,1.0550525331941258,0.05505353319412587,1,1
1547,screen,BIHMH gen 75 screen / mip_intensify,44999348.32,651.679999999702,3,C4;C5;C7,3827,1078515.3612064177,19712.551206417524,1058802.81,113987736.34410381,30440139.932610516,83482279.76102369,65316.65046960364,880.5033603820814,94811.99449914397,74.18103485858413,94886.17553400256,83.48139439900416,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0594004542789914,1.0552048252034125,0.05520582520341255,1,1
1548,screen,BIHMH gen 98 screen / crossover_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3835,1078515.3612064177,19712.551206417524,1058802.81,113923132.23303893,30371343.50152628,83486481.00471142,65307.72680123838,880.5033603820823,94816.76591044878,74.1709001234237,94890.93681057221,83.48558242437079,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0594536013522986,1.0552577618440468,0.05525876184404688,1,1
1549,screen,BIHMH gen 10 screen / remove_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3789,1078515.3612064177,19712.551206417524,1058802.81,114010843.33567023,30441992.924571775,83503550.62539236,65299.78570609633,880.503360382081,94836.15211775826,74.16188131043643,94910.3139990687,83.5026391373938,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.059670055241198,1.0554733586966578,0.055474358696657844,1,1
1550,screen,BIHMH gen 83 screen / crossover_fix,44999348.32,651.679999999702,3,C4;C5;C7,3828,1078515.3612064177,19712.551206417524,1058802.81,114015010.17025706,30438728.359650664,83510973.39698075,65308.41362564891,880.5033603820816,94844.5822634253,74.17168015952747,94918.75394358483,83.51008626109768,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0597645610750384,1.055567490340275,0.055568490340275,1,1
1551,screen,BIHMH gen 86 screen / remove_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3830,1078515.3612064177,19712.551206417524,1058802.81,113998091.5461391,30404911.515113875,83527871.60714921,65308.42387601484,880.5033603820823,94863.77379741453,74.17169180101158,94937.94548921553,83.52696837149469,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0599787992136127,1.055780880215693,0.05578188021569297,1,1
1552,screen,BIHMH gen 97 screen / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3866,1078515.3612064177,19712.551206417524,1058802.81,114019619.90639503,30410439.220536012,83543891.74089423,65288.94496479054,880.5033603820823,94881.96808771009,74.14956932868411,94956.11765703878,83.5429966660801,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.060182202219265,1.0559834778592525,0.055984477859252535,1,1
1553,screen,BIHMH gen 93 screen / mip_intensify,44999788.8,211.20000000298023,3,C4;C5;C7,3866,1078515.3612064177,19712.551206417524,1058802.81,114029114.5729318,30405162.245017376,83558649.15651034,65303.17140408573,880.5033603820818,94898.72829133924,74.16572649506796,94972.8940178343,83.55774780374085,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.060369397789012,1.0561699322392846,0.0561709322392846,1,1
1554,screen,BIHMH gen 95 screen / crossover_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3860,1078515.3612064177,19712.551206417524,1058802.81,114037247.74897179,30390538.459786393,83581392.91154297,65316.377642429215,880.5033603820812,94924.55869251207,74.18072500494054,94998.73941751702,83.58050365440602,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.060658175138143,1.0564575661916922,0.056458566191692205,1,1
1555,screen,BIHMH gen 97 screen / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3866,1078515.3612064177,19712.551206417524,1058802.81,114057011.9791554,30406702.358930465,83584996.325468,65313.2947569324,880.5033603820827,94928.65114018123,74.17722372869828,95002.82836390992,83.58411132986832,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.060703957428239,1.0565031672095357,0.05650416720953577,1,1
1556,screen,BIHMH gen 9 screen / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3792,1078515.3612064177,19712.551206417524,1058802.81,114123162.78911896,30437394.059074894,83620465.14230107,65303.587742993805,880.5033603820817,94968.93357228662,74.1661993369977,95043.09977162362,83.61955507107112,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.061153747233,1.056951176098339,0.056952176098339025,1,1
1557,screen,BIHMH gen 18 screen / remove_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3786,1078515.3612064177,19712.551206417524,1058802.81,114140511.02113299,30450947.142298188,83624242.46009013,65321.41874466968,880.5033603820816,94973.2235250103,74.18645025536803,95047.40997526566,83.62335452479599,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0612019632364778,1.0569992011934213,0.05700020119342131,1,1
1558,screen,BIHMH gen 90 screen / mip_intensify,44999788.8,211.20000000298023,3,C4;C5;C7,3866,1078515.3612064177,19712.551206417524,1058802.81,114101897.81875631,30401221.906085618,83635370.60086817,65305.31180251957,880.503360382082,94985.86191036884,74.16815737555079,95060.03006774439,83.63446734504038,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0613429876621856,1.0571396672413105,0.057140667241310505,1,1
1559,screen,BIHMH gen 13 screen / add_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3817,1078515.3612064177,19712.551206417524,1058802.81,114178681.36043346,30461753.02104038,83651615.44310509,65312.89628798756,880.5033603820817,95004.31140524629,74.17677118193618,95078.48817642823,83.65072879497326,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0615493494666177,1.057345211968462,0.057346211968462124,1,1
1560,screen,BIHMH gen 99 screen / add_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3868,1078515.3612064177,19712.551206417524,1058802.81,114129778.2547259,30398677.33259673,83665784.33475535,65316.58737382972,880.5033603820831,95020.4032139635,74.18096319982973,95094.58417716333,83.66489990111549,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0617291842935472,1.0575243347500998,0.0575253347500998,1,1
1561,screen,BIHMH gen 94 screen / remove_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3864,1078515.3612064177,19712.551206417524,1058802.81,114149993.59377444,30396689.007296562,83687986.71029887,65317.8761790089,880.5033603820818,95045.61876286725,74.18242691392471,95119.80118978117,83.68711169614328,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0620110574426533,1.0578050918392512,0.05780609183925123,1,1
1562,screen,BIHMH gen 95 screen / crossover_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3834,1078515.3612064177,19712.551206417524,1058802.81,114141873.11413223,30380138.3863334,83696421.36358923,65313.36420959714,880.5033603820821,95055.19811675715,74.17730260706253,95129.37541936421,83.69553877110391,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.062117999099279,1.0579116100667536,0.057912610066753634,1,1
1563,screen,BIHMH gen 99 screen / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3867,1078515.3612064177,19712.551206417524,1058802.81,114166102.86784771,30400207.215429947,83700575.406449,65320.24596876569,880.5033603820818,95059.9159214206,74.18511831734622,95134.10103973794,83.69969627621079,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0621707588629734,1.0579641609313044,0.05796516093130444,1,1
1564,screen,BIHMH gen 93 screen / add_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3864,1078515.3612064177,19712.551206417524,1058802.81,114182256.07390289,30402851.787727524,83714095.37737265,65308.90880270967,880.5033603820812,95075.2707417791,74.1722425390516,95149.44298431814,83.71319130294223,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0623420140756794,1.05813473806919,0.058135738069189924,1,1
1565,screen,BIHMH gen 83 screen / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3827,1078515.3612064177,19712.551206417524,1058802.81,114225669.14554888,30416405.514895685,83743945.85199079,65317.77866240245,880.5033603820821,95109.17234393209,74.1823161629488,95183.35466009504,83.74304770458622,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0627208991654182,1.05851212298597,0.05851312298597,1,1
1566,screen,BIHMH gen 89 screen / crossover_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3831,1078515.3612064177,19712.551206417524,1058802.81,114226268.30079421,30416590.494505104,83744360.17101909,65317.635270020975,880.5033603820818,95109.64289185611,74.18215331021261,95183.82504516633,83.74347112054154,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0627262724181676,1.058517474963645,0.05851847496364504,1,1
1567,screen,BIHMH gen 10 screen / add_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3803,1078515.3612064177,19712.551206417524,1058802.81,114265622.25016713,30448857.66234894,83751449.46275535,65315.12506283829,880.5033603820814,95117.694299784,74.17930243275364,95191.87360221674,83.75054599768583,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.062816054351492,1.0586069014107489,0.0586079014107489,1,1
1568,screen,BIHMH gen 100 screen / remove_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3864,1078515.3612064177,19712.551206417524,1058802.81,114614664.03682604,30398491.54108181,84150835.4752211,65337.0205231374,880.5033603820814,95571.28258852423,74.20416941371509,95645.48675793795,84.14995013783329,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.067884591253099,1.0636553697422129,0.06365636974221289,1,1
1569,screen,BIHMH gen 93 screen / add_fix,44999348.32,651.679999999702,3,C4;C5;C7,3860,1078515.3612064177,19712.551206417524,1058802.81,165291442.4355476,30406862.5239875,134818781.68898776,65798.22257231006,880.5033603820823,153115.5788326407,74.72796304122886,153190.3067956819,134.8182822072536,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.097346181823741,1.0905710653809413,0.09057206538094131,1,1
1570,screen,BIHMH gen 17 screen / station_prune_fix,44999878.88,121.11999999731779,2,C4;C7,3846,1078284.606928925,19481.79692892503,1058802.81,166678828.31974286,30364319.999020383,136250280.79518002,64227.52554243712,758.6781269931226,179589.04566707657,84.65714676260772,179673.7028138392,136.12413417028552,1078704.78295037,19901.97295037,19712.0,230.20307107497138,0.9883216786183557,False,230.20307107497138,0.9883216786183557,False,False,False,2.1196534055793617,1.101134353558462,0.10113535355846193,1,1
1571,screen,BIHMH gen 36 screen / station_prune_fix,44999878.88,121.11999999731779,2,C4;C7,3850,1078284.606928925,19481.79692892503,1058802.81,166765971.68687683,30397051.82134248,136304694.8436065,64225.021927847745,758.678126993124,179660.7678460748,84.65384679322622,179745.42169286803,136.1792861047092,1078704.78295037,19901.97295037,19712.0,230.20307107497138,0.9883216786183557,False,230.20307107497138,0.9883216786183557,False,False,False,2.1201023113844,1.1015804881842526,0.10158148818425261,1,1
1572,screen,BIHMH gen 76 screen / station_prune_fix,44999878.88,121.11999999731779,2,C4;C7,3885,1078284.606928925,19481.79692892503,1058802.81,166728726.91244993,30332195.396332636,136332311.83607054,64219.680046740425,758.678126993123,179697.16930735545,84.64680575577282,179781.8161131112,136.2062199734537,1078704.78295037,19901.97295037,19712.0,230.20307107497138,0.9883216786183557,False,230.20307107497138,0.9883216786183557,False,False,False,2.120321537965623,1.1017983614389077,0.10179936143890778,1,1
1573,screen,BIHMH gen 18 screen / station_prune_fix,44999658.64,341.35999999940395,2,C4;C7,3852,1078284.606928925,19481.79692892503,1058802.81,166804100.30214402,30361373.887007322,136378520.06520373,64206.349932984245,758.6781269931238,179758.07554346402,84.62923557247377,179842.7047790365,136.2523262015732,1078704.78295037,19901.97295037,19712.0,230.20307107497138,0.9883216786183557,False,230.20307107497138,0.9883216786183557,False,False,False,2.1206968167961397,1.102171323603221,0.10217232360322093,1,1
1574,screen,BIHMH gen 39 screen / station_prune_fix,44999658.64,341.35999999940395,2,C4;C7,3845,1078284.606928925,19481.79692892503,1058802.81,166858578.95202565,30378844.995914735,136415519.2285162,64214.72759473583,758.6781269931223,179806.84347547145,84.64027801781869,179891.48375348927,136.28341880275394,1078704.78295037,19901.97295037,19712.0,230.20307107497138,0.9883216786183557,False,230.20307107497138,0.9883216786183557,False,False,False,2.1209498931262742,1.1024228376459753,0.10242383764597529,1,1
1575,screen,BIHMH gen 29 screen / station_prune_fix,44999878.88,121.11999999731779,2,C4;C7,3853,1078284.606928925,19481.79692892503,1058802.81,166875530.64922616,30350528.55653,136460794.10259837,64207.990097797054,758.6781269931221,179866.51947306696,84.63139744422755,179951.1508705112,136.33513741292612,1078704.78295037,19901.97295037,19712.0,230.20307107497138,0.9883216786183557,False,230.20307107497138,0.9883216786183557,False,False,False,2.1213708535980578,1.102841199450265,0.10284219945026496,1,1
1576,focus_c054119278,BIHMH gen 21 focus / station_capacity_fix,44999727.2,272.79999999701977,4,C2;C4;C5;C7,3778,237435.4239490825,10173.23394908251,227262.19,40556721.360907264,5959686.067688982,34570107.750983685,26927.542234598837,337.1968052749997,102522.05006150682,79.85705028444197,102601.90711179125,34.57010775091257,237483.9130086,10221.723008600002,10124.152235960972,0.0,1.0,True,0.0,1.0,True,False,False,2.155719948562247,1.152336925030419,0.15233792503041899,1,1
1577,focus_23174d24c4,BIHMH gen 33 focus / station_capacity_fix,44999947.44,52.560000002384186,4,C2;C4;C5;C7,3761,233607.067038055,10213.647038054987,223393.41999999998,41036713.49708765,5909914.172273081,35098934.5998489,27864.724965665704,344.1990728425,101972.77496999422,80.95525864015373,102053.73022863438,35.09893459984589,233661.03112735,10267.61112735,10169.60233274563,0.0,1.0,True,0.0,1.0,True,False,False,2.1733838995878187,1.1699644866615295,0.16996548666152955,1,1
1578,focus_23174d24c4,BIHMH gen 36 focus / station_capacity_fix,44999947.44,52.560000002384186,4,C2;C4;C5;C7,3756,233607.067038055,10213.647038054987,223393.41999999998,41040208.41226548,5908286.766086998,35104057.38684845,27864.259330027326,344.1990728425,101987.65817975199,80.9539058310525,102068.61208558304,35.10405738684544,233661.03112735,10267.61112735,10169.60233274563,0.0,1.0,True,0.0,1.0,True,False,False,2.1735551580813324,1.1701352462281813,0.17013624622818135,1,1
